time,pm2_5,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl
2024-10-09T22:00,35.7,59,47,21.8,6.5,634,20.1,80,6.8,312,1009.6
2024-10-09T23:00,35.2,58.3,46,19,6.3,602,19.6,82,6.6,315,1009.5
2024-10-10T00:00,36.8,61.7,54,18,6.9,606,19.3,83,6.5,332,1009.6
2024-10-10T01:00,39.6,65.9,48,23.4,7.2,744,19.3,86,5.1,354,1011
2024-10-10T02:00,44.5,72.9,40,30.6,7.7,924,20.6,81,7,3,1011.3
2024-10-10T03:00,46,74.5,45,33.1,8.5,991,23,73,4.5,2,1011.6
2024-10-10T04:00,43.9,72.2,75,26.6,10.1,833,25.4,66,3.1,336,1011.9
2024-10-10T05:00,37.6,64,117,15.5,12,562,27.6,56,5.3,315,1011.6
2024-10-10T06:00,29.1,53.2,148,7.1,13.1,353,29,51,7,299,1010.9
2024-10-10T07:00,24.3,44.9,160,3,12.5,268,30.1,47,9.3,295,1010
2024-10-10T08:00,23.3,42.4,162,1.5,11,246,30.7,43,10.7,301,1009.1
2024-10-10T09:00,22.9,41.1,155,4.8,9.9,280,31,40,11.6,303,1008.2
2024-10-10T10:00,22.7,39.9,137,15.6,9.5,366,30.8,40,11.2,302,1007.8
2024-10-10T11:00,23.7,40.2,110,31.2,9.6,508,29.8,49,8.2,293,1007.9
2024-10-10T12:00,28.8,45.6,80,45.7,9.9,701,27.5,56,7.5,290,1008
2024-10-10T13:00,37.7,58.7,65,53.2,10.8,938,25.3,60,8.3,286,1008.8
2024-10-10T14:00,44.5,68.5,44,63.4,12,1264,24.1,64,10.4,304,1009.3
2024-10-10T15:00,48.3,74,27,70.6,12.8,1506,23.5,67,9.4,310,1009.9
2024-10-10T16:00,50.6,77.8,20,71.8,13,1594,23.6,67,7.5,297,1010.1
2024-10-10T17:00,52.9,81.5,17,69.9,12.8,1596,23.4,67,7.3,286,1010.2
2024-10-10T18:00,53.4,82.7,15,67.7,12.3,1547,22.3,72,8,245,1010.2
2024-10-10T19:00,51.5,80.1,14,66.8,11.3,1435,21.2,77,7.1,229,1009.8
2024-10-10T20:00,48.5,76.4,13,65.6,9.9,1270,20.3,82,10.1,230,1009.5
2024-10-10T21:00,45.6,72.6,15,61.8,8.8,1121,21.4,76,7.9,246,1009.2
2024-10-10T22:00,42.8,68.5,19,52.6,8.1,987,20,83,8.9,284,1009.2
2024-10-10T23:00,40.7,65,26,40.9,7.6,868,19.8,83,6,323,1009.5
2024-10-11T00:00,43.4,68.7,22,48.9,8.8,1003,19.3,85,7.3,344,1009.6
2024-10-11T01:00,43.5,68.9,26,48.1,8.8,1077,21.4,76,3.4,335,1010.2
2024-10-11T02:00,48.1,75.7,32,46.5,8.9,1169,21.3,80,3.3,221,1010.7
2024-10-11T03:00,48.7,75.7,48,42,9.4,1163,23.4,77,5.9,232,1011.4
2024-10-11T04:00,45.8,72.9,83,31.8,10.9,965,25.8,69,6.1,246,1011.7
2024-10-11T05:00,41.7,68,128,18.7,12.8,670,27.7,61,7.3,263,1011.5
2024-10-11T06:00,34.9,57.3,161,8.8,13.9,441,29.4,54,8.9,278,1010.8
2024-10-11T07:00,29.1,46.9,175,3.5,13.3,334,30.5,47,12.4,283,1009.9
2024-10-11T08:00,26.1,41.6,178,1.5,11.8,293,31.2,40,13.1,297,1008.9
2024-10-11T09:00,25,39.3,171,5.1,10.7,318,31.4,36,13.2,313,1008
2024-10-11T10:00,24.4,38.3,152,16.7,10.3,401,31.1,37,11.9,318,1007.5
2024-10-11T11:00,25.1,38.8,123,33.9,10.4,550,29.9,47,7.1,308,1007.2
2024-10-11T12:00,33.4,50.9,93,46.4,10.5,747,27.2,58,6.9,293,1007.2
2024-10-11T13:00,45.9,69.4,72,60.8,12.3,1143,24.8,64,10.6,296,1008.3
2024-10-11T14:00,56.5,85,43,80.7,14.7,1690,23.9,66,10.8,296,1008.6
2024-10-11T15:00,65.2,97.8,20,95.3,16.4,2114,23.9,65,8.7,300,1009
2024-10-11T16:00,71.5,107.6,9,100,17,2318,26.2,53,5,322,1009.3
2024-10-11T17:00,75.2,113.4,4,99.5,16.9,2399,25.5,55,4.8,207,1009.3
2024-10-11T18:00,74.7,113.4,1,97.1,16.3,2365,20.6,78,8.6,202,1009.4
2024-10-11T19:00,70.1,106.6,0,93.9,15,2170,22.7,67,6.6,164,1009.2
2024-10-11T20:00,64.7,99.4,2,88.9,13.2,1861,22.6,67,4.7,152,1009.1
2024-10-11T21:00,60.1,93.4,4,82.6,11.7,1591,21.3,72,4.7,148,1008.7
2024-10-11T22:00,56.2,88,5,73.9,10.7,1394,21.3,72,3,123,1008.5
2024-10-11T23:00,54.1,85,7,63.9,9.9,1236,20.2,77,2.2,66,1008.5
2024-10-12T00:00,70.3,108.3,0,82.5,14.6,2023,20.6,75,4.8,193,1009
2024-10-12T01:00,68.5,105.7,8,81.1,14.2,1996,20,82,6.1,236,1009.6
2024-10-12T02:00,71.7,110.6,20,78.5,13.8,1942,20.8,81,3.9,242,1010
2024-10-12T03:00,68.2,104.8,44,70.7,14.2,1779,23,77,3.2,223,1010.6
2024-10-12T04:00,61.5,96.2,90,52.9,16.3,1405,25.7,70,2.8,191,1011.1
2024-10-12T05:00,54.9,88.5,146,30.1,19.3,923,27.9,60,4.5,196,1011.1
2024-10-12T06:00,48.1,78.7,186,12.8,20.6,553,29.5,54,6,207,1010.7
2024-10-12T07:00,38.3,63.3,199,3.9,18.8,374,30.7,49,6.1,236,1009.9
2024-10-12T08:00,32.5,53.8,195,0.6,15.5,307,31.4,45,6.8,259,1009.2
2024-10-12T09:00,30.4,50.2,180,5.5,13,344,31.9,41,7.2,270,1008.6
2024-10-12T10:00,30,49.4,152,22.5,12,485,31.9,39,6.3,277,1008.3
2024-10-12T11:00,31,50.8,113,47.6,11.9,728,31,52,3.1,301,1008.2
2024-10-12T12:00,50.8,79.9,105,72.9,16.2,1080,28.3,67,7.1,353,1008.4
2024-10-12T13:00,66.6,102.4,81,90.4,18.3,1501,25.8,62,8.5,90,1009.5
2024-10-12T14:00,77.1,117.6,48,114.6,21.1,2085,25.1,64,7.9,110,1009.7
2024-10-12T15:00,84.3,128.1,22,133.1,23.4,2553,25.2,61,7.1,156,1010.2
2024-10-12T16:00,89.4,135.5,9,141.1,24.6,2798,24.6,64,6.3,167,1010.5
2024-10-12T17:00,92.9,141.1,3,143.3,25.3,2926,23.3,70,6.1,161,1010.4
2024-10-12T18:00,94.5,143,0,141.4,25.2,2973,23.3,69,6.1,135,1010.1
2024-10-12T19:00,93.6,141.6,0,134.7,24.3,2936,21.8,75,3.9,74,1009.9
2024-10-12T20:00,91.7,138.8,0,123.9,22.6,2819,20.5,79,3.6,57,1009.8
2024-10-12T21:00,89.6,135.5,0,112.8,20.7,2664,19.7,82,4.1,34,1009.7
2024-10-12T22:00,85.2,128.5,0,102.4,18.2,2466,19.6,82,3.7,35,1009.7
2024-10-12T23:00,79.4,119.2,0,91.8,15.5,2231,21.4,73,1.7,58,1009.9
2024-10-13T00:00,66.6,101,1,75.5,12.7,1665,20.8,76,2.2,90,1010.3
2024-10-13T01:00,65,98,15,71,12.9,1653,19,88,5.1,100,1011.5
2024-10-13T02:00,68.5,102.4,36,64.1,13.4,1624,20.3,84,7.2,122,1011.9
2024-10-13T03:00,63.8,96.2,65,54.8,15,1503,23.2,76,6.9,150,1012.5
2024-10-13T04:00,56.6,85.9,108,40.6,19.2,1205,26.1,68,5.5,163,1012.7
2024-10-13T05:00,48.7,75,159,23.9,24.6,817,28.3,59,6.9,175,1012.5
2024-10-13T06:00,41,64.7,196,11.4,27.8,522,29.8,50,8,196,1011.9
2024-10-13T07:00,36.1,57.2,213,4.2,26.7,384,30.8,44,6.7,204,1011.4
2024-10-13T08:00,32.7,51.7,216,1.2,23.3,340,31.3,41,5.4,206,1010.4
2024-10-13T09:00,31.1,49.2,206,6.2,20.5,388,31.6,39,4.6,206,1009.9
2024-10-13T10:00,30.5,48.3,177,23.8,19,534,31.6,39,3.6,198,1009.6
2024-10-13T11:00,31.7,49.9,134,49.3,18.1,773,30.8,48,3.1,159,1009.1
2024-10-13T12:00,43.9,67.1,100,63.5,17.5,973,27.9,65,6.1,120,1009.1
2024-10-13T13:00,59.4,89.6,77,80,19.6,1430,25.3,63,7.5,125,1009.7
2024-10-13T14:00,71.5,107.1,45,102.9,22.6,2062,23.9,63,10.3,153,1010.3
2024-10-13T15:00,79.6,119,20,120.5,24.9,2545,23.2,64,9.9,185,1010.5
2024-10-13T16:00,84.1,125.7,9,128.6,26.3,2744,22.1,71,8.9,198,1010.9
2024-10-13T17:00,86.8,129.9,6,131.4,27.2,2794,21.5,75,9.9,196,1011.2
2024-10-13T18:00,87.8,131.3,4,130.5,27,2783,22,71,8.6,182,1011.1
2024-10-13T19:00,86.1,129,2,125.2,25.2,2721,22.6,65,7.7,169,1010.6
2024-10-13T20:00,82.2,122.9,1,116.2,22.4,2598,21.4,69,7,138,1010.4
2024-10-13T21:00,77.3,116.2,0,107.1,20,2463,21.1,69,7.2,143,1010.3
2024-10-13T22:00,73.8,111.1,0,98.5,18.4,2302,20.3,72,3.9,66,1010.4
2024-10-13T23:00,71.9,108.5,0,89.8,17.2,2131,19.5,76,3.3,61,1010.6
2024-10-14T00:00,56,85,21,56.5,13.2,1334,20.3,72,3.4,106,1010.9
2024-10-14T01:00,56.8,86.4,25,56.6,13,1386,19.8,78,5.3,125,1012.2
2024-10-14T02:00,60.5,91.5,32,56.2,13,1445,20.7,77,4,162,1012.9
2024-10-14T03:00,56.6,85.7,51,51.9,14,1399,22.7,73,2.3,61,1013.5
2024-10-14T04:00,51.9,79.9,92,39.9,17.5,1148,25.2,66,2.6,115,1014
2024-10-14T05:00,46.1,73.1,146,24,22.1,792,27.5,58,8,188,1014.1
2024-10-14T06:00,40,64.7,185,11.8,24.9,519,29.1,49,8.3,213,1013.3
2024-10-14T07:00,34.9,56.6,202,5.2,24.3,398,30.4,43,7.9,223,1012.3
2024-10-14T08:00,32.2,51.6,205,2.3,21.9,361,31.2,39,6.5,242,1011.4
2024-10-14T09:00,30.7,48.8,197,5.7,19.8,392,31.6,36,6.3,273,1010.5
2024-10-14T10:00,30,47.4,172,18.8,18.4,488,31.6,37,7.6,304,1010
2024-10-14T11:00,32.4,50.3,136,38,17.2,653,30.4,49,5.4,323,1009.7
2024-10-14T12:00,48.3,74.7,101,50,15,834,27.5,60,7.8,337,1009.6
2024-10-14T13:00,58.8,89.9,81,60,15.8,1130,24.9,59,8.5,2,1010.1
2024-10-14T14:00,66.4,100.8,54,73.7,17,1535,23.9,60,9.5,346,1010.3
2024-10-14T15:00,70.3,106.6,34,82.1,17.5,1817,22.8,63,11.2,322,1010.6
2024-10-14T16:00,72.2,109.4,27,81.2,17,1880,22.1,66,10.2,278,1010.8
2024-10-14T17:00,72.6,110.1,26,75.1,16,1821,21.7,69,8.5,249,1011.1
2024-10-14T18:00,70.1,106.4,28,67.6,14.7,1692,21.1,72,8.5,234,1011
2024-10-14T19:00,64,97.3,32,59.1,13,1469,20.4,76,9.8,234,1010.7
2024-10-14T20:00,58,88.2,39,49.3,11.1,1176,19.8,79,10.4,233,1010.6
2024-10-14T21:00,53.7,81.7,45,40.1,9.7,944,19.6,78,9.5,238,1010.3
2024-10-14T22:00,50.9,77.8,49,31.3,9,811,19.6,74,7.5,243,1010.4
2024-10-14T23:00,48.9,74.7,51,23.2,8.8,738,19.2,73,8.5,258,1010.4
2024-10-15T00:00,44.8,68.2,58,17.9,12.1,688,18.7,74,10.7,277,1010.4
2024-10-15T01:00,44.2,67.5,50,23.7,12,789,19.4,76,4.7,23,1011.6
2024-10-15T02:00,47,71.7,41,31.4,12,923,20.3,76,3,33,1011.9
2024-10-15T03:00,48.2,73.3,47,35.2,12.3,987,22.7,75,1.5,173,1012.4
2024-10-15T04:00,47.3,72.2,81,31.7,13.4,920,25.3,62,3.7,215,1012.8
2024-10-15T05:00,48.8,74.7,130,24.3,14.8,783,27.4,55,2.4,257,1012.4
2024-10-15T06:00,49.9,76.6,168,17.6,16,656,29.1,49,3.4,295,1011.6
2024-10-15T07:00,49.4,75.9,188,11,16.6,540,30.4,44,6.2,300,1010.7
2024-10-15T08:00,46.8,72.4,197,5.1,16.9,434,31.3,40,8.2,303,1009.6
2024-10-15T09:00,42.4,66.1,193,6.4,17,415,31.7,40,8.2,299,1008.6
2024-10-15T10:00,40.3,63.1,169,19.9,16.4,508,31.5,40,8.7,277,1008
2024-10-15T11:00,41.2,64,132,40.6,15.6,687,30.5,48,6.7,262,1008
2024-10-15T12:00,48.8,73.8,102,56.7,15.4,929,27.5,59,8.1,271,1008
2024-10-15T13:00,60.5,90.8,81,70.7,17.2,1289,25.5,59,7.9,300,1008.8
2024-10-15T14:00,70.5,105.5,53,90.1,19.8,1789,26.5,53,4,357,1009.3
2024-10-15T15:00,79.4,118.3,29,105.8,21.9,2192,25.6,56,1.8,114,1009.7
2024-10-15T16:00,85.9,127.6,15,114.8,23.3,2404,21.3,76,6.5,141,1009.9
2024-10-15T17:00,89.9,133.2,6,120.2,24.2,2519,20.6,78,7.8,148,1009.9
2024-10-15T18:00,91.3,135.5,0,121.3,24.3,2576,20.7,76,8,144,1009.5
2024-10-15T19:00,90.6,134.1,0,116.8,23.3,2578,22.1,68,5.7,156,1008.9
2024-10-15T20:00,88.9,132.2,0,108.1,21.6,2522,22.6,66,4.1,165,1008.6
2024-10-15T21:00,87.5,129.9,0,99.2,19.9,2437,20.2,77,1.6,63,1008.2
2024-10-15T22:00,85.2,126.7,0,90.8,18.1,2304,19,82,2.8,72,1008.3
2024-10-15T23:00,82,121.5,0,82.2,16.3,2142,18.4,84,3.1,90,1008.2
2024-10-16T00:00,68,101,19,67.1,16.2,1511,17.5,89,4.6,116,1008.4
2024-10-16T01:00,71,105.7,20,65.8,15.9,1619,17.9,91,5,134,1009.2
2024-10-16T02:00,78.7,116.9,23,63.6,15.6,1753,19.4,84,8.6,120,1009.4
2024-10-16T03:00,78.9,116.9,43,57.9,16.7,1751,22.8,72,8.9,128,1009.9
2024-10-16T04:00,76.6,114.1,95,45.9,20.7,1488,25.7,66,6.2,147,1010.2
2024-10-16T05:00,70.3,105,162,30.5,26.1,1089,28.1,56,6.9,155,1010
2024-10-16T06:00,63.1,93.8,211,18.3,29.3,762,30,48,8.8,169,1009.4
2024-10-16T07:00,53.6,79.9,228,9.5,28.3,558,31.2,42,8.4,173,1008.4
2024-10-16T08:00,43.5,65.4,226,3.9,25.1,428,32,38,8.6,180,1007.4
2024-10-16T09:00,36.9,55.8,210,7.7,22.2,427,32.4,35,8.7,184,1006.6
2024-10-16T10:00,33.8,51.2,175,29.2,20.4,619,32.3,36,7.4,183,1006.2
2024-10-16T11:00,36.1,54.2,125,60.1,18.9,941,30.9,52,4.3,175,1006.3
2024-10-16T12:00,47.5,69.8,84,70.4,17.5,1048,28.9,58,6.2,154,1006.5
2024-10-16T13:00,61.7,90.3,69,72.5,17.5,1256,24.3,65,10.2,157,1008
2024-10-16T14:00,69.6,101.7,49,74.9,17.5,1530,23.3,65,9.5,122,1008.6
2024-10-16T15:00,62.2,90.8,36,72.9,17.1,1648,23.4,59,7.4,96,1008.9
2024-10-16T16:00,54.5,79.9,39,63,16.1,1461,23.2,59,9.7,91,1009.2
2024-10-16T17:00,50.3,74,49,48.7,14.7,1118,22.6,62,9,90,1009.6
2024-10-16T18:00,47.5,70.1,57,36.2,13.3,843,22,63,9,95,1009.9
2024-10-16T19:00,44.7,65.9,60,27.2,12.1,724,21.4,63,9.2,106,1009.8
2024-10-16T20:00,42.4,62.6,61,20,10.9,673,21.1,63,9.4,110,1009.7
2024-10-16T21:00,40.6,60.1,59,15.2,10,645,20.9,64,9,116,1009.4
2024-10-16T22:00,39.7,58.7,54,13.3,9.3,618,20.3,66,7.7,120,1009.2
2024-10-16T23:00,39.3,58.1,47,13.8,8.9,616,19.8,69,7.5,117,1009.3
2024-10-17T00:00,40,58.7,40,17.2,9.5,642,19.5,70,7.2,112,1009.5
2024-10-17T01:00,42.4,61.9,34,22.2,9.8,793,18.9,77,6.4,101,1010
2024-10-17T02:00,46.6,68.2,27,28.8,10.2,995,19.7,76,9.2,87,1010.4
2024-10-17T03:00,49.4,72.4,36,32,11.3,1097,22,72,9.7,88,1011
2024-10-17T04:00,50.8,75,74,28.5,13.6,1007,24.7,64,8.3,110,1011.4
2024-10-17T05:00,50.3,75,128,21.5,16.4,818,27.1,57,8.5,128,1011.3
2024-10-17T06:00,49.6,73.8,170,15.5,18.5,652,29.1,51,8.7,133,1010.8
2024-10-17T07:00,47.5,71,194,9.2,19.2,520,30.7,46,7.8,142,1009.7
2024-10-17T08:00,43.2,65.4,206,3.9,19.2,411,31.7,42,5.6,159,1008.8
2024-10-17T09:00,38.8,59.6,202,7.9,18.9,420,32.3,39,3.6,198,1008
2024-10-17T10:00,35.4,55.4,170,29.7,18.2,613,32.4,39,3.5,246,1007.6
2024-10-17T11:00,38.8,59.8,121,60.8,17.2,924,31.2,62,3.5,294,1007.5
2024-10-17T12:00,71,110.8,74,78.5,15,1182,29,57,5,26,1007.6
2024-10-17T13:00,84.3,129.9,60,80.6,15.5,1350,25.9,66,5.6,88,1008.6
2024-10-17T14:00,90.3,138.3,42,83,16.1,1572,24.1,73,7.7,91,1009.1
2024-10-17T15:00,84.1,128.1,31,81.1,16.2,1665,23.4,74,7.2,93,1009.5
2024-10-17T16:00,77.5,118,34,71.5,15.5,1510,22.4,76,6.6,101,1009.6
2024-10-17T17:00,72.9,110.6,44,57.6,14.3,1225,21.8,77,6.7,117,1009.7
2024-10-17T18:00,68.7,104.1,52,45,13,989,21.3,77,7.6,108,1009.5
2024-10-17T19:00,64.3,96.9,54,35.1,11.8,867,21,78,6.2,82,1009.4
2024-10-17T20:00,60.1,90.8,53,26.5,10.5,793,20.2,82,8.8,101,1009.4
2024-10-17T21:00,56.8,85.7,51,20.4,9.4,743,20,83,7.5,110,1009
2024-10-17T22:00,53.9,81.3,46,17.3,8.6,701,19.7,84,5.2,74,1009
2024-10-17T23:00,51.3,77.3,40,16.6,7.9,683,19.6,83,6.3,59,1009.1
2024-10-18T00:00,46.7,70.5,43,14.8,7.6,611,19.4,83,6.5,76,1009.3
2024-10-18T01:00,49,73.8,34,21.5,8.1,792,19.9,84,7,80,1010.4
2024-10-18T02:00,55.1,82.7,23,30.4,9,1033,20.7,82,8.7,107,1011
2024-10-18T03:00,57.9,87.8,30,35,10.5,1159,22.8,77,7.6,133,1011.5
2024-10-18T04:00,58.7,91.7,71,31.3,13.3,1064,25.7,69,6.1,137,1011.6
2024-10-18T05:00,61,99.4,129,23.2,16.8,854,28.7,58,6.8,145,1011.5
2024-10-18T06:00,62.9,106.4,175,16.3,19.3,669,30.6,47,6.8,155,1010.8
2024-10-18T07:00,52.3,92,200,9.4,19.8,525,31.7,42,6.2,172,1009.9
2024-10-18T08:00,43,75.7,213,3.6,19.3,407,32.3,39,5.4,188,1008.9
2024-10-18T09:00,38.3,66.6,208,7.5,18.7,412,32.7,36,5,199,1008.2
2024-10-18T10:00,36.1,62.4,176,29.9,18.3,629,32.7,36,4.2,198,1007.9
2024-10-18T11:00,41.7,69.4,127,62,17.8,969,31.4,55,2,175,1007.8
2024-10-18T12:00,72.9,117.6,78,81.6,15.1,1200,29.1,60,4.9,84,1008.1
2024-10-18T13:00,82.7,131.8,67,82.5,15.4,1270,26.7,62,6.7,128,1008.8
2024-10-18T14:00,84.3,133.6,51,83.3,15.8,1362,27.7,52,4.7,92,1009.4
2024-10-18T15:00,82.4,129.9,40,80.5,15.8,1389,24.1,65,4.9,36,1009.7
2024-10-18T16:00,80.3,125.7,39,71.2,15.1,1293,24.2,62,6.5,51,1009.7
2024-10-18T17:00,79.6,124.3,42,58.2,13.9,1132,23.5,65,8.9,76,1010
2024-10-18T18:00,78.7,122.5,45,46.8,12.8,999,23,68,6.9,45,1009.9
2024-10-18T19:00,77.5,120.6,44,38.4,11.8,927,22,72,6,39,1009.7
2024-10-18T20:00,76.6,119,43,31.5,10.9,882,21,79,8.1,90,1009.5
2024-10-18T21:00,76.1,118.3,40,27.3,10.4,859,20.8,79,6.6,131,1009.3
2024-10-18T22:00,76.4,118.7,36,26.6,10.4,818,21.7,74,2.3,51,1009.5
2024-10-18T23:00,77.1,120.1,31,28.6,10.7,798,21.5,75,0.4,27,1009.7
2024-10-19T00:00,69.8,108.5,37,20.6,9.2,777,21.5,75,3.3,135,1010.1
2024-10-19T01:00,71.9,112,29,28.1,9.6,977,19.2,90,4,93,1010.9
2024-10-19T02:00,78.9,121.5,20,38,10.4,1241,20.2,87,7.2,103,1011.7
2024-10-19T03:00,80.3,124.3,30,42.3,12.3,1357,22.8,79,5.7,125,1012.5
2024-10-19T04:00,78.7,122.9,77,35.6,16.7,1183,25.8,71,5.1,122,1012.9
2024-10-19T05:00,78,122.9,142,23.2,22.2,860,28.3,60,5.1,126,1012.7
2024-10-19T06:00,76.1,122.9,193,13.4,26.2,607,29.9,52,4,126,1012.1
2024-10-19T07:00,67.1,111.8,219,6.5,27.1,484,30.7,46,2,95,1011
2024-10-19T08:00,62.9,105.7,230,2.2,26.4,430,31.1,44,1.3,34,1010.1
2024-10-19T09:00,60.5,101.7,225,6.9,25.7,475,31.3,42,2.2,360,1009.4
2024-10-19T10:00,59.3,99.9,198,26.7,25.3,641,31.2,42,2.5,330,1009.1
2024-10-19T11:00,61,102,156,55.5,25,906,30.5,49,2.2,305,1008.7
2024-10-19T12:00,89.6,143,117,74.5,25.5,1190,28.7,57,4.7,298,1008.5
2024-10-19T13:00,99.9,157.9,99,81.6,25.8,1357,29.2,49,3.7,39,1009.3
2024-10-19T14:00,103.4,162.5,73,91.5,26.3,1592,28.2,51,4.4,60,1009.8
2024-10-19T15:00,106.9,168.1,52,99.6,26.8,1803,27.7,51,1.5,111,1009.9
2024-10-19T16:00,113.2,177.4,40,104.8,27.6,1976,27.1,53,2.6,192,1010
2024-10-19T17:00,119,186.3,32,108.3,28.5,2125,24.1,66,5.4,220,1010.3
2024-10-19T18:00,120.1,188.1,26,108.7,28.7,2203,22.8,73,5.8,261,1010.5
2024-10-19T19:00,118,184.4,21,106,27.5,2186,23.2,72,4.5,304,1010.3
2024-10-19T20:00,115.9,181.6,18,100.3,25.6,2098,23.1,72,4.5,166,1010.2
2024-10-19T21:00,114.8,180.2,19,90.6,23.8,1968,22.6,73,4.5,133,1009.9
2024-10-19T22:00,111.5,174.6,26,73.3,22.3,1771,20.7,81,4.2,121,1010
2024-10-19T23:00,105.7,164.4,38,52,21,1532,19.7,84,4.5,104,1010.3
2024-10-20T00:00,93.1,145.3,39,27.2,13.8,1132,19.4,84,5.9,102,1010.8
2024-10-20T01:00,91.5,143,36,32.1,13.6,1191,19.9,83,6.5,103,1011.8
2024-10-20T02:00,91,142.5,35,38.4,13.5,1263,20.7,82,8.5,107,1012.6
2024-10-20T03:00,89.9,140.2,49,40,14.3,1254,23.2,75,8,118,1013.2
2024-10-20T04:00,88.9,140.2,95,32.3,17.1,1086,26,68,7.6,124,1013.8
2024-10-20T05:00,86.8,139.2,157,19.8,20.9,836,28.2,59,8.4,135,1013.8
2024-10-20T06:00,82.9,134.6,204,10.3,23.3,643,29.9,50,8.9,144,1013.2
2024-10-20T07:00,76.1,124.3,225,4.2,23.2,540,30.7,46,7.4,146,1012.4
2024-10-20T08:00,71.5,116.6,230,1,21.7,493,31.1,44,5.6,147,1011.6
2024-10-20T09:00,69.2,112,220,6.8,20.4,543,31.3,43,3.1,149,1011
2024-10-20T10:00,68.5,110.4,189,28.9,19.8,739,31.3,42,0.9,90,1010.5
2024-10-20T11:00,70.3,113.4,142,60,19.5,1032,30.7,49,2.4,347,1010.5
2024-10-20T12:00,89.4,142,117,69.3,18.1,1185,27.7,60,6.5,358,1010.7
2024-10-20T13:00,97.3,152.7,96,76.5,18.2,1377,25.5,67,6.9,9,1011.6
2024-10-20T14:00,98.7,153.7,66,86.1,18.4,1639,24.4,69,8,14,1011.9
2024-10-20T15:00,97.3,150.9,42,91.4,18.3,1818,24.1,69,7.2,19,1012.1
2024-10-20T16:00,96.9,149.5,28,89.2,17.8,1851,23.2,72,6.2,36,1012.5
2024-10-20T17:00,96.4,147.6,20,82.6,16.9,1801,22.3,77,6,49,1012.5
2024-10-20T18:00,92.7,141.6,17,73.9,15.9,1707,21,85,7.3,59,1012.5
2024-10-20T19:00,85.2,129.9,20,62.2,14.5,1554,20.8,86,7,61,1012.3
2024-10-20T20:00,78.2,119.2,29,48.4,12.9,1358,20.5,87,6.6,55,1012.3
2024-10-20T21:00,74.3,112.9,35,37.2,11.7,1201,20.6,85,6.1,56,1012.1
2024-10-20T22:00,71.5,108.7,36,29.8,11,1104,19.7,88,7.3,67,1012.1
2024-10-20T23:00,68.9,104.5,36,24.9,10.7,1046,19.1,91,7.7,79,1012.3
2024-10-21T00:00,57.6,88.5,42,20.1,9.6,853,18.8,92,7.4,77,1012.6
2024-10-21T01:00,59.5,91,33,27.8,10,1028,19.3,94,6.5,90,1013.3
2024-10-21T02:00,65,99,23,38.1,10.7,1261,20.6,89,5.9,125,1013.8
2024-10-21T03:00,65.9,100.4,32,42.8,12.2,1366,23,81,5.3,170,1014.6
2024-10-21T04:00,64.5,99.2,79,36.6,15.3,1223,25.6,72,3.8,185,1014.8
2024-10-21T05:00,64.5,101.3,145,24.8,19.2,953,28,62,4.5,194,1014.5
2024-10-21T06:00,69.6,113.2,197,15.2,22.3,737,29.6,52,4.7,198,1013.7
2024-10-21T07:00,73.3,122.9,226,8.2,24.1,623,30.4,48,2.9,202,1012.8
2024-10-21T08:00,72.9,122.9,242,3.4,25.1,563,30.9,46,0.9,180,1011.8
2024-10-21T09:00,72.2,121.1,239,7.4,25.5,598,31.1,44,1.9,56,1010.8
2024-10-21T10:00,71.5,119.7,209,27,25,764,31,44,3.1,62,1010.4
2024-10-21T11:00,73.3,122,161,55.4,24,1025,30.2,53,3.4,72,1010.4
2024-10-21T12:00,99.4,161.1,128,75.5,24.9,1263,27.4,63,7.1,81,1010.6
2024-10-21T13:00,113.6,181.6,105,89.4,26.4,1617,25.5,66,7.1,105,1010.9
2024-10-21T14:00,122.5,193.7,72,108.6,28.5,2104,24.7,64,7,80,1011.6
2024-10-21T15:00,127.6,201.2,45,122.1,29.4,2463,23.8,64,7.6,83,1012
2024-10-21T16:00,129.9,204,27,126.6,28.4,2600,23.1,64,7.3,106,1012.3
2024-10-21T17:00,129.9,203.5,14,125.6,26.4,2609,23.3,62,6.2,136,1012.3
2024-10-21T18:00,125.7,196.5,9,118.3,24.2,2509,22.1,67,6.1,152,1012.3
2024-10-21T19:00,116.9,182.5,17,101.5,22.1,2250,21.1,72,7.3,147,1012.5
2024-10-21T20:00,109.4,171.4,34,78.4,19.8,1881,20.3,76,8.4,133,1012.2
2024-10-21T21:00,105.2,164.8,47,58.4,17.8,1572,19.8,77,8.8,121,1012
2024-10-21T22:00,101.7,159.3,52,43.6,16.1,1372,19.7,77,7.7,111,1012.1
2024-10-21T23:00,97.6,152.3,54,31.9,14.6,1230,19.2,81,9.2,111,1012.4
2024-10-22T00:00,79.6,122.9,74,14.1,12,866,18.7,84,8.1,90,1013.1
2024-10-22T01:00,78.2,120.6,59,23,11.7,1014,19.1,88,5.3,82,1014.5
2024-10-22T02:00,79.6,121.1,40,34.8,11.4,1211,20.1,86,7.7,87,1015.1
2024-10-22T03:00,80.3,122.5,42,40.8,12.1,1301,22.5,80,6.7,117,1015.7
2024-10-22T04:00,79.2,121.5,85,35.3,14.7,1187,25.1,73,5.5,126,1016.2
